job_id,gpt_exposure_score,gpt_replace_score,gpt_exposure,gpt_replace,rationale,model,prompt_version
3894287200,0.08,0.12,0,0,"Standard software engineering and cloud migration; no explicit AI/ML work, though some coding tasks are partly automatable.",gpt-5.4-mini,v1
3904363580,0.78,0.12,1,0,"Software engineer role, likely uses advanced digital/possibly data methods; core work is creative architecture, not routine enough to automate.",gpt-5.4-mini,v1
3905323921,0.12,0.18,0,0,"Technology management role; mentions software, API, and cloud applications, but no clear AI/ML work and substantial leadership tasks reduce automability.",gpt-5.4-mini,v1
3901989941,0.14,0.32,0,0,"Clinical quality/project management role; uses reports and data, but no AI/ML work. Some administrative coordination is routine, though clinical judgment limits automation.",gpt-5.4-mini,v1
3887906359,0.03,0.25,0,0,Generic insurance-broker marketing text; no AI/ML work mentioned. Some advisory/administrative tasks may be partially routine.,gpt-5.4-mini,v1
3898175385,0.02,0.18,0,0,"Pure sales/relationship role; little evidence of AI or data science. Some admin and outreach are partially automatable, but core selling is human-driven.",gpt-5.4-mini,v1
3904965409,0.08,0.18,0,0,"Sales/producer role with some analytics platform use; core work is client development and relationship-building, not AI or routine tasks.",gpt-5.4-mini,v1
3903477311,0.02,0.48,0,0,"Compliance testing and risk review; no AI/ML work mentioned. Many tasks are document and procedure checks, partly routine.",gpt-5.4-mini,v1
3903831195,0.02,0.15,0,0,"Client-facing benefits account management; mentions adopting technology, but no AI/ML or data-science work and tasks are relationship-heavy.",gpt-5.4-mini,v1
3884439563,0.03,0.12,0,0,Traditional reserving actuary role; no AI/ML mention. Judgment-heavy reviews and stakeholder coordination reduce automation.,gpt-5.4-mini,v1
3900086872,0.02,0.78,0,1,"Administrative benefits support role; no AI/ML work. Repetitive document review, spreadsheeting, file maintenance, and answering routine questions.",gpt-5.4-mini,v1
3903841464,0.02,0.12,0,0,"Clinical care coordination and assessment role; no AI/ML work mentioned, but some routine documentation and scheduling are partially automatable.",gpt-5.4-mini,v1
3901639453,0.14,0.37,0,0,"Internal audit role with automated audit technology mentioned; mostly judgment, reporting, and stakeholder interaction, limiting full automation.",gpt-5.4-mini,v1
3900976314,0.02,0.15,0,0,"Clinical case management role with no AI/ML work; some documentation and coordination tasks are partially automatable, but face-to-face assessments limit this.",gpt-5.4-mini,v1
3898173174,0.08,0.18,0,0,"IT security risk-management role; no AI/ML work mentioned, and duties are judgment-heavy rather than routine.",gpt-5.4-mini,v1
3902753359,0.01,0.35,0,0,"Pure sales role with presentations and qualifying prospects; no AI/ML work, but some routine outreach and scriptable enrollment tasks.",gpt-5.4-mini,v1
3887499849,0.02,0.33,0,0,"Client consulting role with RFP analysis; little AI/ML use, but some routine comparison and reporting tasks are partially automatable.",gpt-5.4-mini,v1
3904369077,0.02,0.78,0,1,"Routine accounting, reconciliations, journal entries, Excel work; no AI or data-science duties mentioned.",gpt-5.4-mini,v1
3901350331,0.02,0.78,0,1,"Claims administration and data entry only; no AI/ML duties mentioned, while tasks are routine and record-based.",gpt-5.4-mini,v1
3899522930,0.01,0.22,0,0,"Sales/insurance role with client communication and policy explanation; no AI, ML, data science, or routine back-office work.",gpt-5.4-mini,v1
3904582691,0.16,0.22,0,0,"Claims role centers on investigation, evaluation, communication, and exposure analysis; mentions analytics but not AI or ML specifically.",gpt-5.4-mini,v1
3904362586,0.03,0.12,0,0,"Consulting and client/project management role; no AI/ML work mentioned. Mostly judgment, coordination, and client-facing tasks, not highly routine.",gpt-5.4-mini,v1
3902842704,0.03,0.62,0,1,"Pure sales/customer-service role; no AI/ML work. Phone-based scripts, CRM updates, and repetitive enrollment support are fairly automatable.",gpt-5.4-mini,v1
3905817370,0.97,0.14,1,0,"Directly builds predictive models and analytics; work is specialized, supervisory, and judgment-heavy, not routine.",gpt-5.4-mini,v1
3894996815,0.03,0.38,0,0,"Creative junior graphic design role; no AI/ML work mentioned, though some routine production and admin tasks are automatable.",gpt-5.4-mini,v1
3902737910,0.08,0.32,0,0,"Finance analysis, planning, reporting, and business partnering; mentions technology tools, but no explicit AI/ML or highly routine work.",gpt-5.4-mini,v1
3901455749,0.04,0.18,0,0,"Systems management and release coordination; no explicit AI/ML work, but some routine support and testing tasks are somewhat automatable.",gpt-5.4-mini,v1
3895559727,0.03,0.18,0,0,"Java software development role; mentions analysis, design, coding, testing, debugging—no AI/ML or data-science work.",gpt-5.4-mini,v1
3898172898,0.01,0.72,0,1,"Pure sales/field service role; posting mentions no AI or data work, but tasks appear routine and relationship-based.",gpt-5.4-mini,v1
3903452494,0.02,0.68,0,1,"Corporate recruiting role; no AI/ML work mentioned. Tasks are administrative and repetitive, though human judgment remains important.",gpt-5.4-mini,v1
3902753451,0.28,0.22,0,0,"Data analysis and reporting role; no explicit AI/ML work, but some judgment and stakeholder interaction limit automation.",gpt-5.4-mini,v1
3894610088,0.02,0.78,0,1,"Translation/proofreading role with no AI/ML work; mostly routine text conversion and editing, though language nuance reduces full automation.",gpt-5.4-mini,v1
3904392485,0.15,0.8,0,1,"Mostly manual document review and shipping; only mentions using AI as an audit option, not building AI.",gpt-5.4-mini,v1
3902938877,0.02,0.22,0,0,Pure insurance sales/advising role; no AI or data-science work mentioned. Some routine paperwork and follow-up could be partially automated.,gpt-5.4-mini,v1
3898170539,0.03,0.67,0,1,"Accounting and reporting work; no AI/ML tasks mentioned. Many recurring reconciliations, schedules, and journal entries are software-automatable.",gpt-5.4-mini,v1
3904385842,0.02,0.27,0,0,"No AI/ML work described; mostly client service, compliance, coordination, and routine account administration.",gpt-5.4-mini,v1
3894984328,0.18,0.22,0,0,"Power BI reporting and dimensional modeling suggest data work, but no AI/ML development; stakeholder-heavy dashboard design limits automation.",gpt-5.4-mini,v1
3887497731,0.02,0.03,0,0,"Only generic corporate boilerplate appears; no AI, data, or routine task details are described.",gpt-5.4-mini,v1
3901981615,0.05,0.15,0,0,"Care coordination role with audits and metrics; no AI/ML or data-science work described, and most tasks are human-facing.",gpt-5.4-mini,v1
3906093658,0.05,0.12,0,0,"Standard Java developer role; no AI/ML/data-science duties mentioned, and work appears mostly custom software engineering.",gpt-5.4-mini,v1
3887717638,0.03,0.18,0,0,"Pure financial advising and client education; no AI/ML work mentioned. Some routine information analysis, but relationship-heavy.",gpt-5.4-mini,v1
3904387937,0.01,0.68,0,1,"No AI/ML or data-science work. Many duties are routine registration, QA, scheduling, reporting, and workflow supervision.",gpt-5.4-mini,v1
3884836213,0.01,0.42,0,0,"Insurance brokerage support and quoting work; no AI/ML content. Some correspondence and quotations are routine, but negotiation needs human judgment.",gpt-5.4-mini,v1
3884436886,0.02,0.22,0,0,"Sales/customer service role with office software use; no indication of AI/ML work, but some routine tasks could be automated.",gpt-5.4-mini,v1
3894416267,0.02,0.48,0,0,"Claims adjusting is not AI-focused, but inspection, estimation, and document review are partially routine and rule-based.",gpt-5.4-mini,v1
3884928036,0.05,0.28,0,0,"Strategy/project role with system changes and liaison, but no explicit AI/ML work; tasks seem moderately routine and coordination-heavy.",gpt-5.4-mini,v1
3902753301,0.08,0.29,0,0,"No AI/ML work described; some claims data analysis, but role is mainly people management and investigative oversight.",gpt-5.4-mini,v1
3905825078,0.02,0.18,0,0,"Pure sales/business development role; no AI/ML/data work mentioned. Some outreach and pipeline tasks are routinizable, but relationship selling remains important.",gpt-5.4-mini,v1
3906255577,0.01,0.72,0,1,"Sales/customer service role; no AI/ML work mentioned. Core tasks are scripted, repetitive selling and relationship management.",gpt-5.4-mini,v1
3901953998,0.02,0.22,0,0,"Recruiting coordination and sales support; no AI or data-science work mentioned, tasks partly procedural but human-interactive.",gpt-5.4-mini,v1
3904984593,0.02,0.18,0,0,"Account management and leadership role; no AI/ML work described, but some forecasting and communications are partially automatable.",gpt-5.4-mini,v1
3906235168,0.01,0.42,0,0,"Insurance underwriting with document review and risk judgment; no AI/ML work mentioned, but some routine evaluation is machine-assisted.",gpt-5.4-mini,v1
3906227810,0.02,0.32,0,0,"Underwriting and risk assessment tasks are not AI-focused; some analysis is judgment-based, but parts are structured and rule-driven.",gpt-5.4-mini,v1
3901637637,0.08,0.29,0,0,"Data governance and stewardship, not AI/ML work; some routine documentation and monitoring could be automated, but coordination remains human.",gpt-5.4-mini,v1
3901343760,0.02,0.18,0,0,"Claims/reinsurance management role; no AI/ML work mentioned. Some processes are structured, but judgment-heavy client and settlement tasks limit automation.",gpt-5.4-mini,v1
3905333555,0.03,0.55,0,1,Audit/compliance role; no AI/ML work mentioned. Many review and documentation tasks are structured and repetitive.,gpt-5.4-mini,v1
3902832523,0.99,0.12,1,0,"Explicit AI/ML engineering, model development, pipelines, and research; core work is specialized, not routine.",gpt-5.4-mini,v1
3894601902,0.01,0.12,0,0,No AI/ML work described; mostly hands-on patient care with some routine documentation and scheduling.,gpt-5.4-mini,v1
3900941807,0.02,0.23,0,0,"Sales role with licensing and client communication; no AI/ML work, though some lead-generation and outreach tasks are partially automatable.",gpt-5.4-mini,v1
3889776090,0.02,0.86,0,1,"Pure junior accounting/reporting work; no AI/ML mention. Many routine ledger, billing, reconciliation, and reporting tasks are automatable.",gpt-5.4-mini,v1
3894604798,0.01,0.06,0,0,"Clinical nursing and care coordination; no AI/ML work. Tasks are hands-on, judgment-based, and poorly suited to full automation.",gpt-5.4-mini,v1
3898162867,0.12,0.18,0,0,"Data transformation leadership role; data-focused but no clear AI/ML work. Requires judgment, coordination, and stakeholder collaboration, limiting automation.",gpt-5.4-mini,v1
3902796577,0.05,0.32,0,0,"Clinical case management role; no AI/ML work described. Some coordination is routine, but judgment and assessments limit automation.",gpt-5.4-mini,v1
3904367246,0.01,0.18,0,0,"Client-facing account support and submission assembly; no AI/ML/data-science work described, though some routine processes may be automatable.",gpt-5.4-mini,v1
3902754286,0.72,0.18,1,0,"Actuarial pricing/modeling work uses advanced analytics, but tasks are specialized, judgment-heavy, and not highly routine.",gpt-5.4-mini,v1
3894285921,0.02,0.72,0,1,Contract analysis role; no AI/ML work mentioned. Text-heavy review and discrepancy checking suggest moderate automation potential.,gpt-5.4-mini,v1
3903837941,0.01,0.11,0,0,"No AI/ML duties listed; hands-on patient assessment, treatment planning, and supervision are largely non-routine and human-centered.",gpt-5.4-mini,v1
3901950706,0.03,0.18,0,0,"Insurance claims training and adjusting; no AI/ML work. Many tasks are judgment-heavy, though some documentation appears routine.",gpt-5.4-mini,v1
3904370032,0.02,0.18,0,0,"Client service supervision and account management; no indication of AI, ML, or data-science work.",gpt-5.4-mini,v1
3904382566,0.02,0.28,0,0,"Claims work mentions investigation and negotiation, not AI/ML; some intake tasks are routine but still require judgment.",gpt-5.4-mini,v1
3906245873,0.18,0.12,0,0,"Security-focused software engineering role; no explicit AI/ML work, and tasks appear complex, collaborative, and non-routine.",gpt-5.4-mini,v1
3901389276,0.02,0.28,0,0,"Regulatory compliance work, not AI/ML; some document review is routine but requires judgment and interpretation.",gpt-5.4-mini,v1
3888803597,0.01,0.2,0,0,"Underwriting and broker relationship work; no AI, ML, or data-science duties mentioned.",gpt-5.4-mini,v1
3904925749,0.08,0.18,0,0,"ETL, SQL, dashboards, and troubleshooting; no explicit AI/ML work, though some repetitive data tasks are scriptable.",gpt-5.4-mini,v1
3904996460,0.03,0.72,0,1,"Claims processing, data entry, report generation, and correspondence are routine; no AI, ML, or data science work described.",gpt-5.4-mini,v1
3905330335,0.01,0.9,0,1,"Insurance/careers benefits text; no AI/ML work mentioned, and posting appears highly generic and routine.",gpt-5.4-mini,v1
3901954566,0.14,0.58,0,1,"Data/business analysis role; no AI/ML work mentioned. Many reporting, testing, and process tasks appear standardized and partially automatable.",gpt-5.4-mini,v1
3905214623,0.02,0.45,0,0,"No AI/ML work described; support ticketing, troubleshooting, documentation, and routine IT coordination are partly automatable.",gpt-5.4-mini,v1
3901946349,0.02,0.68,0,1,"Claims work is administrative and document-based; no AI/ML use indicated, but many routine intake and review tasks are automatable.",gpt-5.4-mini,v1
3901940685,0.06,0.14,0,0,"Project management and Agile coaching; no AI/ML work, but some planning/reporting tasks are partially automatable.",gpt-5.4-mini,v1
3901981093,0.02,0.18,0,0,"Sales/business development and emergency coordination; no AI/ML work mentioned, though some routine coordination could be partially automated.",gpt-5.4-mini,v1
3904390830,0.02,0.75,0,1,"Sales/customer-service role with basic computer use; no AI/ML work, but tasks are routine and scriptable.",gpt-5.4-mini,v1
3905333337,0.01,0.84,0,1,"Insurance account management; no AI/ML work mentioned. Mostly routine quoting, servicing, certificates, and administrative tasks.",gpt-5.4-mini,v1
3899528798,0.01,0.82,0,1,"Pure underwriting support/policy processing role; no AI or data-science work mentioned, tasks are highly routine and rule-based.",gpt-5.4-mini,v1
3894978601,0.84,0.33,1,0,"Uses M365 Copilot, Power BI, and Power Automate; core work is enterprise support and break-fix, not highly routine.",gpt-5.4-mini,v1
3905843124,0.02,0.75,0,1,"Customer support role using phone/chat for banking services; little evidence of AI/ML work, but tasks are routine and scriptable.",gpt-5.4-mini,v1
