job_id,industry_key,industry_label,year,title_clean,source_platform,bert_exposure_score,bert_replace_score,bert_exposure,bert_replace,gpt_exposure_score,gpt_replace_score,gpt_exposure,gpt_replace,period
3906094556,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Environmental Health Safety Specialist,linkedin_2024,0.2204820811748504,0.031276561319828,0,0,0.22,0.18,0,0,2024
3906095958,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Laboratory Operations Specialist,linkedin_2024,0.0569443106651306,0.2463492155075073,0,0,0.03,0.18,0,0,2024
3906099100,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,"Manager/Senior Manager, CMC QC Writer and Reviewer",linkedin_2024,0.0690194740891456,0.0003736593353096,0,0,0.02,0.31,0,0,2024
3906223608,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Manufacturing Process Engineer III,linkedin_2024,0.3550148904323578,0.1167713701725006,0,0,0.06,0.18,0,0,2024
3906223610,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Operator I,linkedin_2024,0.6481018662452698,0.6238796710968018,1,1,0.01,0.84,0,1,2024
3906223746,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Specialty Pharmaceutical Sales Representative,linkedin_2024,0.0039119469001889,0.0003743259585462,0,0,0.01,0.08,0,0,2024
3906224551,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Web and Digital Designer,linkedin_2024,0.030045710504055,0.0030461808200925,0,0,0.03,0.34,0,0,2024
3906225084,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Inspector-QA,linkedin_2024,0.1365933120250702,0.5386456847190857,0,1,0.03,0.7,0,1,2024
3906225863,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,HEOR Manager (Literature Review/Real-World Evidence Generation/Patient Reported Outcomes),linkedin_2024,0.2400308549404144,0.2250279784202575,0,0,0.08,0.14,0,0,2024
3906226045,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Warehouse Lead,linkedin_2024,0.0366248823702335,0.0423947870731353,0,0,0.02,0.08,0,0,2024
3906229929,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Director - Content Excellence and Marketing Agency Optimization,linkedin_2024,0.1634486764669418,0.0008921265252865,0,0,0.08,0.18,0,0,2024
3906235358,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,"Associate Scientist, Boston Discovery Chemistry",linkedin_2024,0.0909909233450889,0.0088845565915107,0,0,0.04,0.12,0,0,2024
3906235364,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,"Associate Technician, Operations",linkedin_2024,0.0142362676560878,0.0395038835704326,0,0,0.01,0.36,0,0,2024
3906235372,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,"Associate Director, Product Communications (Pneumococcal & Pediatrics Franchise)",linkedin_2024,0.1434264928102493,0.0085500422865152,0,0,0.01,0.18,0,0,2024
3906235373,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,"Scientist, Discovery Chemistry",linkedin_2024,0.0443216376006603,0.0010411434341222,0,0,0.29,0.16,0,0,2024
3906236122,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,"Tech, Operations (M-F 2nd shift)",linkedin_2024,0.4592531025409698,0.0839624926447868,0,0,0.03,0.42,0,0,2024
3906241411,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,National Government Sales Director,linkedin_2024,0.1465236693620681,0.0479668453335762,0,0,0.01,0.18,0,0,2024
3906253177,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,"Nurse Case Manager, Upstate New York",linkedin_2024,0.1240134909749031,0.0155791090801358,0,0,0.02,0.17,0,0,2024
3906254655,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Monitoring Clinical Account Specialist--Patient Monitoring (Oregon and Northern CA),linkedin_2024,0.2001706808805465,0.0008033342310227,0,0,0.05,0.08,0,0,2024
3906255374,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Principal Equipment Engineer,linkedin_2024,0.3053342401981354,0.0324314981698989,0,0,0.05,0.2,0,0,2024
3906255799,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,"Environment, Health and Safety Manager",linkedin_2024,0.1152830496430397,0.0196541305631399,0,0,0.02,0.12,0,0,2024
3906256267,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Senior Financial Analyst- Diabetes Operating Unit,linkedin_2024,0.0456830784678459,0.0006084010237827,0,0,0.03,0.42,0,0,2024
3906259450,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Quality Engineer,linkedin_2024,0.008741034194827,0.0708184465765953,0,0,0.06,0.23,0,0,2024
3906260166,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Proposal Manager,linkedin_2024,0.2840617597103119,0.1507859975099563,0,0,0.03,0.05,0,0,2024
3906265233,pharma_chem,Pharmaceutical / Chemical Manufacturing,2024,Laboratory Technician,linkedin_2024,0.1445718258619308,0.6330208778381348,0,1,0.02,0.56,0,1,2024
b16d2e6e040d,legal_services,Legal Services,2026,Auto Claims Adjuster - Remote,linkedin,0.012970907613635,0.0237669460475444,0,0,0.03,0.34,0,0,2026
f42b12229c10,legal_services,Legal Services,2026,Claims Investigator -,linkedin,0.0186518635600805,0.000886786961928,0,0,0.02,0.16,0,0,2026
97818bdc8185,legal_services,Legal Services,2026,Financial Services Claims Adjuster,linkedin,0.0609198920428752,0.0009281105012632,0,0,0.02,0.67,0,1,2026
598d32dae6f2,legal_services,Legal Services,2026,Senior Auto Claims Adjuster - Major Case Unit,linkedin,0.0697425976395607,0.0041433651931583,0,0,0.02,0.35,0,0,2026
34890d89a6e7,legal_services,Legal Services,2026,"Claims Examiner, Auto | Bodily Injury",linkedin,0.0331400074064731,0.0182132292538881,0,0,0.03,0.37,0,0,2026
b8afd9893cd9,legal_services,Legal Services,2026,Claims Examiner,linkedin,0.0996177718043327,0.0554557926952838,0,0,0.03,0.62,0,1,2026
0d70bfb65df2,legal_services,Legal Services,2026,Workers' Compensation Claims Examiner,linkedin,0.0724785551428794,0.0241115503013134,0,0,0.02,0.42,0,0,2026
99e160fcd257,legal_services,Legal Services,2026,Workers' Compensation Claims Adjuster,linkedin,0.3425859808921814,0.0260232966393232,0,0,0.03,0.42,0,0,2026
89f2d030818d,legal_services,Legal Services,2026,Claims Investigator -,linkedin,0.0205517765134573,0.0009719604277051,0,0,0.02,0.34,0,0,2026
84cea3da0b7f,legal_services,Legal Services,2026,Claims Adjuster,linkedin,0.1351691335439682,0.1047399118542671,0,0,0.02,0.72,0,1,2026
9debb23bf373,legal_services,Legal Services,2026,Claims Specialist - Rideshare Commercial Auto Claims Injury Adjuster,linkedin,0.138969138264656,0.3135922849178314,0,0,0.03,0.62,0,1,2026
d8362b8f35bc,legal_services,Legal Services,2026,Claim Examiner - Life,linkedin,0.0403567031025886,0.0007720289868302,0,0,0.03,0.58,0,1,2026
9ebaac8caac4,legal_services,Legal Services,2026,Claims Examiner - Federal Workers’ Compensation,linkedin,0.0245078224688768,0.002833004342392,0,0,0.03,0.72,0,1,2026
00fb73747540,legal_services,Legal Services,2026,Senior Property Adjuster,linkedin,0.1104927361011505,0.0013226331211626,0,0,0.02,0.38,0,0,2026
a2663ced045e,legal_services,Legal Services,2026,Claims Adjuster,linkedin,0.0422011241316795,0.0503462813794612,0,0,0.02,0.25,0,0,2026
0ec5cbda59ff,legal_services,Legal Services,2026,Auto Property Damage Claims Adjuster,linkedin,0.9308170080184937,0.147182360291481,1,0,0.72,0.61,1,1,2026
43f73ad007e0,legal_services,Legal Services,2026,Injury Adjuster,linkedin,0.1399330496788025,0.0116744628176093,0,0,0.02,0.68,0,1,2026
f6d556655ba7,legal_services,Legal Services,2026,Litigation Attorney (4-7 years exp),linkedin,0.0721327513456344,0.0050659012049436,0,0,0.03,0.12,0,0,2026
d4238f0a6fc1,legal_services,Legal Services,2026,"Associate General Counsel, Privacy & Product",linkedin,0.870674192905426,0.0008106871973723,1,0,0.78,0.12,1,0,2026
c9b5f0ceb020,legal_services,Legal Services,2026,Litigation Associate Attorney,linkedin,0.1212351098656654,0.0266493633389472,0,0,0.02,0.18,0,0,2026
f5c1f8d216d1,legal_services,Legal Services,2026,"Senior Advisor, Civil Rights and Civil Liberties",linkedin,0.0696657821536064,0.0005035290960222,0,0,0.03,0.12,0,0,2026
39f7e2ed45ba,legal_services,Legal Services,2026,F-35 Government Furnished Equipment Manager,linkedin,0.1232676059007644,0.0234597530215978,0,0,0.08,0.39,0,0,2026
793f6f6907e6,legal_services,Legal Services,2026,Law Clerk,linkedin,0.1681504696607589,0.0814073979854583,0,0,0.02,0.42,0,0,2026
bc91579d32e7,legal_services,Legal Services,2026,Trial Attorney,linkedin,0.264708399772644,0.0516626387834548,0,0,0.02,0.12,0,0,2026
57e7327457ad,legal_services,Legal Services,2026,Financial Crime Compliance Consultant,linkedin,0.2025258988142013,0.0858790352940559,0,0,0.03,0.72,0,1,2026
025670e83f70,legal_services,Legal Services,2026,"Senior Counsel, Product",linkedin,0.1887282580137252,0.0009325167047791,0,0,0.03,0.16,0,0,2026
05ab05f47865,legal_services,Legal Services,2026,Workers Compensation Legal Specialist,linkedin,0.0722610652446746,0.0030109211802482,0,0,0.01,0.18,0,0,2026
3f988ce7ed62,legal_services,Legal Services,2026,Associate Attorney,linkedin,0.1322429627180099,0.0059751309454441,0,0,0.01,0.12,0,0,2026
5c75337e3230,legal_services,Legal Services,2026,County Caseworker 1 (Local Government) - Mifflin County C&Y,linkedin,0.0099583780393004,0.01120216678828,0,0,0.01,0.18,0,0,2026
1316b0b9a3dc,legal_services,Legal Services,2026,Patent Agent/Advisor (CS/EE),linkedin,0.9879497289657592,0.0339703075587749,1,0,0.88,0.18,1,0,2026
df043662ed04,legal_services,Legal Services,2026,Scientist Regulatory Compliance,linkedin,0.120008535683155,0.0089213633909821,0,0,0.05,0.68,0,1,2026
5332c85f9e6d,legal_services,Legal Services,2026,Licensing & Branding Specialist,linkedin,0.257608413696289,0.1362392753362655,0,0,0.02,0.72,0,1,2026
fe82222f5b9b,legal_services,Legal Services,2026,"Corporate Counsel, Privacy,",linkedin,0.3053963780403137,0.0532509461045265,0,0,0.05,0.22,0,0,2026
6a193124fa2f,legal_services,Legal Services,2026,Contract Management Analyst,linkedin,0.081470102071762,0.1207557916641235,0,0,0.03,0.76,0,1,2026
f16bedcb941f,legal_services,Legal Services,2026,Conflicts Analyst,linkedin,0.3218463361263275,0.0032627726905047,0,0,0.03,0.72,0,1,2026
0402880fafcc,legal_services,Legal Services,2026,Sr. Legal Analyst,linkedin,0.1377357691526413,0.0059162178076803,0,0,0.03,0.41,0,0,2026
c9706ac519c7,legal_services,Legal Services,2026,Legal Operations Analyst,linkedin,0.2196260392665863,0.0253383331000804,0,0,0.03,0.36,0,0,2026
949e380f4244,legal_services,Legal Services,2026,Operations Analyst (Legal & Compliance),linkedin,0.991929531097412,0.0551248677074909,1,0,0.78,0.46,1,0,2026
50b4bc80450d,legal_services,Legal Services,2026,Conflicts Researcher II,linkedin,0.1034008264541626,0.0175020657479763,0,0,0.02,0.62,0,1,2026
ae27faa1285e,legal_services,Legal Services,2026,"Business Analyst, Legal Innovation",linkedin,0.7697770595550537,0.0390328131616115,1,0,0.22,0.41,0,0,2026
fd0a0f4458ed,legal_services,Legal Services,2026,Legal & Government Policy Analyst,linkedin,0.9969735145568848,0.0150199905037879,1,0,0.92,0.18,1,0,2026
dd24b0033d9e,legal_services,Legal Services,2026,Legal & Government Policy Analyst,linkedin,0.9951751828193665,0.0094610238447785,1,0,0.95,0.25,1,0,2026
2333cafcfcc5,legal_services,Legal Services,2026,Legal Analyst,linkedin,0.9881523251533508,0.0191817134618759,1,0,0.98,0.55,1,1,2026
7638f82ac87a,legal_services,Legal Services,2026,Legal & Government Content Reviewer,linkedin,0.995363473892212,0.0382936038076877,1,0,0.98,0.22,1,0,2026
09807daa1944,legal_services,Legal Services,2026,Legal & Policy Content Reviewer,linkedin,0.9959153532981871,0.0756390020251274,1,0,0.97,0.78,1,1,2026
bad200912ffd,legal_services,Legal Services,2026,Compliance Analyst,linkedin,0.4012694656848907,0.1166238337755203,0,0,0.02,0.55,0,1,2026
7b4b0c079ec6,legal_services,Legal Services,2026,Senior Legal Analyst | Upto $100/hr Hourly,linkedin,0.9566458463668824,0.0842981338500976,1,0,0.05,0.72,0,1,2026
934d97f857a9,legal_services,Legal Services,2026,Junior Payer Contract Analyst,linkedin,0.1289011985063552,0.0832110568881034,0,0,0.08,0.72,0,1,2026
5be899331b41,legal_services,Legal Services,2026,"Business Development Analyst – Experience, Litigation",linkedin,0.1629170626401901,0.0088019473478198,0,0,0.02,0.74,0,1,2026
00e569470dff,legal_services,Legal Services,2026,Legal Research Expert - Evaluator,linkedin,0.9606223702430724,0.0384659729897975,1,0,0.84,0.22,1,0,2026
fbd199bfe53d,legal_services,Legal Services,2026,IP Senior Associate - Chemistry,linkedin,0.1766254007816314,0.0374243706464767,0,0,0.03,0.12,0,0,2026
caebf5e91e02,legal_services,Legal Services,2026,Human and Organizational Performance Program Manager,linkedin,0.0533923022449016,0.1256600320339203,0,0,0.01,0.25,0,0,2026
82354d609517,legal_services,Legal Services,2026,Remote Senior Litigation Attorney (Insurance Defense),linkedin,0.0727911368012428,0.0792497545480728,0,0,0.01,0.18,0,0,2026
fb8278b96758,legal_services,Legal Services,2026,Workers Compensation Specialist,linkedin,0.3824115395545959,0.1633243560791015,0,0,0.03,0.62,0,1,2026
8fc679e1ca9a,legal_services,Legal Services,2026,"Corporate Counsel, Procurement & Construction",linkedin,0.2914829850196838,0.0266788974404335,0,0,0.03,0.16,0,0,2026
3275d5b9b6ab,legal_services,Legal Services,2026,Corporate Paralegal – Stock and Equity Management,linkedin,0.5234635472297668,0.0298965442925691,1,0,0.05,0.22,0,0,2026
b838d139bd6e,legal_services,Legal Services,2026,Compliance Paralegal,linkedin,0.2278418242931366,0.1158326491713523,0,0,0.03,0.62,0,1,2026
9955245d19a8,legal_services,Legal Services,2026,Sr. Paralegal - Real Estate,linkedin,0.1026247441768646,0.0035647149197757,0,0,0.03,0.41,0,0,2026
cfbff215e00e,legal_services,Legal Services,2026,Temporary Counsel,linkedin,0.1764802485704422,0.0773925632238388,0,0,0.01,0.12,0,0,2026
884e0e4965eb,legal_services,Legal Services,2026,Commercial Real Estate Paralegal,linkedin,0.1469347476959228,0.0023578817490488,0,0,0.01,0.7,0,1,2026
84c63b0cc57e,legal_services,Legal Services,2026,"Senior Manager, M&A Integration",linkedin,0.0280255451798439,0.0044328845106065,0,0,0.03,0.18,0,0,2026
69b2a5deefcf,legal_services,Legal Services,2026,"Corporate Counsel, Employment",linkedin,0.2974516749382019,0.1128721758723259,0,0,0.02,0.18,0,0,2026
31ea1a57da82,legal_services,Legal Services,2026,Legal Team Assistant,linkedin,0.2738372683525085,0.2423982471227646,0,0,0.02,0.78,0,1,2026
519036904de0,legal_services,Legal Services,2026,Paralegal,linkedin,0.3142707347869873,0.0549401491880416,0,0,0.08,0.2,0,0,2026
559d8b896a33,legal_services,Legal Services,2026,Principal – Dispute Resolution,linkedin,0.0731726214289665,0.0022437339648604,0,0,0.08,0.18,0,0,2026
5f5663de7236,legal_services,Legal Services,2026,Attorney,linkedin,0.1291929632425308,0.0006872614612802,0,0,0.02,0.12,0,0,2026
47063edd17b3,legal_services,Legal Services,2026,"Corporate Partner or Group (M&A, Private Equity, Capital Markets, Securities, Finance & Funds Attorneys) – Fast-Growing AmLaw Firm",linkedin,0.4164170920848846,0.119871124625206,0,0,0.02,0.18,0,0,2026
0549fb05dcfd,legal_services,Legal Services,2026,Corporate Paralegal (V),linkedin,0.2773934006690979,0.1182286292314529,0,0,0.01,0.68,0,1,2026
cd0d2ea0b10e,legal_services,Legal Services,2026,Lead Claim Examiner - Workers Compensation,linkedin,0.2930205762386322,0.0187003370374441,0,0,0.02,0.72,0,1,2026
d429c90aef01,legal_services,Legal Services,2026,Catastrophe Field Property Adjuster,linkedin,0.0310402102768421,0.0105137899518013,0,0,0.03,0.42,0,0,2026
872b217113d9,legal_services,Legal Services,2026,Claims Examiner,linkedin,0.1622294038534164,0.0839948430657386,0,0,0.02,0.78,0,1,2026
91650a9119b5,legal_services,Legal Services,2026,Senior Claims Examiner - Remote or Hybrid,linkedin,0.0610612705349922,0.0897651612758636,0,0,0.03,0.64,0,1,2026
ee2ed0e4fad2,legal_services,Legal Services,2026,Senior Claims Examiner - Workers' Compensation (California),linkedin,0.1028306186199188,0.0009170242701657,0,0,0.02,0.42,0,0,2026
bd9fb22a0a8d,legal_services,Legal Services,2026,Senior Claims Examiner - General Liability,linkedin,0.1179561018943786,0.0129439989104866,0,0,0.03,0.68,0,1,2026
a95e4aef2f7f,legal_services,Legal Services,2026,PIP Claims Examiner,linkedin,0.2071716785430908,0.2236279845237732,0,0,0.02,0.72,0,1,2026
b00fbd9afa45,legal_services,Legal Services,2026,Practice Innovation Advisor,linkedin,0.5542072057723999,0.019434992223978,1,0,0.62,0.18,1,0,2026
5efa514a0b18,legal_services,Legal Services,2026,Probate Attorney,linkedin,0.2010891735553741,0.0042028133757412,0,0,0.02,0.12,0,0,2026
b1025de7a098,legal_services,Legal Services,2026,Counsel (Construction & Claims - Industrial Performance),linkedin,0.5523774027824402,0.1145845353603363,1,0,0.01,0.12,0,0,2026
da44656a6db9,legal_services,Legal Services,2026,Associate General Counsel - Space & Defense Group,linkedin,0.260122686624527,0.0243838895112276,0,0,0.02,0.05,0,0,2026
597f9eecd819,legal_services,Legal Services,2026,Practice Group Manager (Complex Litigation),linkedin,0.0928250327706337,0.0009695681510493,0,0,0.01,0.72,0,1,2026
bff0c19563c5,legal_services,Legal Services,2026,Legal Assistant - Prosecutor's Office,linkedin,0.015450183302164,0.0035375498700886,0,0,0.02,0.76,0,1,2026
5f4c123ea2f8,legal_services,Legal Services,2026,Market Access Lawyer - Pharmaceutical Industry,linkedin,0.3404628336429596,0.1735877096652984,0,0,0.03,0.18,0,0,2026
7746da05db89,legal_services,Legal Services,2026,Counsel,linkedin,0.076974369585514,0.0026895259507,0,0,0.01,0.08,0,0,2026
28a5e94621ba,legal_services,Legal Services,2026,Litigation & Practice Technology Senior Analyst,linkedin,0.1690842807292938,0.0004161576216574,0,0,0.08,0.36,0,0,2026
9b705682a295,legal_services,Legal Services,2026,FERC & PJM Energy Attorney | Remote,linkedin,0.9872031807899476,0.0209549292922019,1,0,0.08,0.22,0,0,2026
7be65e6756fe,legal_services,Legal Services,2026,Associate Attorney - Insurance Defense,linkedin,0.8939284682273865,0.0567494742572307,1,0,0.02,0.48,0,0,2026
7636d2e3a3c3,legal_services,Legal Services,2026,Corporate Paralegal,linkedin,0.1988419741392135,0.0132807912304997,0,0,0.02,0.55,0,1,2026
bd89738a81f0,legal_services,Legal Services,2026,Entry Level Patent Agent/Technical Specialist,linkedin,0.9846593141555786,0.0324368625879287,1,0,0.86,0.08,1,0,2026
5974ccd84088,legal_services,Legal Services,2026,Senior Business Analyst (Bureau & Regulatory),linkedin,0.3579739332199096,0.3216901421546936,0,0,0.08,0.35,0,0,2026
aa3962637c95,legal_services,Legal Services,2026,Document Reviewer,linkedin,0.5604118704795837,0.2729933857917785,1,0,0.02,0.94,0,1,2026
a7af6d96ff78,legal_services,Legal Services,2026,Pricing and Contract Analyst,linkedin,0.6011397242546082,0.0082686077803373,1,0,0.18,0.67,0,1,2026
b7533673b297,legal_services,Legal Services,2026,Senior State Filings and Regulatory Analyst,linkedin,0.9350885152816772,0.0173383969813585,1,0,0.92,0.18,1,0,2026
053ee09ae198,legal_services,Legal Services,2026,Contract Definition Analyst - Hospital Definition Specialty,linkedin,0.6049280166625977,0.1731230467557907,1,0,0.03,0.74,0,1,2026
98621476bde3,legal_services,Legal Services,2026,Contracts Analyst,linkedin,0.1598122715950012,0.000241434914642,0,0,0.02,0.74,0,1,2026
94a8351f47f8,legal_services,Legal Services,2026,Legal Pricing Analyst,linkedin,0.5888861417770386,0.0224588718265295,1,0,0.14,0.42,0,0,2026
435d6918a93a,legal_services,Legal Services,2026,Contract Senior Analyst (Evergreen),linkedin,0.1589866280555725,0.0057151019573211,0,0,0.22,0.46,0,0,2026
3e550168fea2,legal_services,Legal Services,2026,"Contract Analyst, Senior",linkedin,0.0672424137592315,0.0077380184084177,0,0,0.02,0.32,0,0,2026
