job_id,industry_key,industry_label,year,title_clean,source_platform,final_exposure_score,exposure_rationale,exposure_raw_ok,exposure_model,exposure_provider,final_automatable_score,automatable_rationale,automatable_raw_ok,automatable_model,automatable_provider,final_exposure,final_automatable
3902832567,legal_services,Legal Services,2024.0,Corporate Legal Administrative Assistant,linkedin_2024,0.01,"Administrative legal support uses standard software, not AI; many document, filing, calendaring, and formatting tasks are routine.",1,gpt-5.4,openai,0.78,"No AI/ML work mentioned; tasks are mostly repetitive document formatting, filing, calendaring, and administrative support.",1,gpt-5.4-mini,openai,0,1
3904410197,legal_services,Legal Services,2024.0,Senior Litigation Paralegal,linkedin_2024,0.04,"Uses legal databases and document management, not AI; many document-review and organization tasks are structured and partly automatable.",1,gpt-5.4,openai,0.72,"No AI/ML work mentioned; many document-review, indexing, and database tasks are repetitive and software-driven.",1,gpt-5.4-mini,openai,0,1
3894559261,legal_services,Legal Services,2024.0,IT Lead Solutions Expert,linkedin_2024,0.04,"IT support leadership role; no AI/ML duties. Core work involves supervision, troubleshooting, and interpersonal service, limiting automation.",1,gpt-5.4,openai,0.62,"IT support and team supervision; no AI/ML work mentioned. Many tasks are routine troubleshooting, diagnosis, and follow-up.",1,gpt-5.4-mini,openai,0,1
3898167143,legal_services,Legal Services,2024.0,Contracts Specialist,linkedin_2024,0.02,Contract review and negotiation involve judgment and stakeholder interaction; no AI/data-science duties mentioned.,1,gpt-5.4,openai,0.34,"Contract review and negotiation are legal/business tasks, with little AI work; some repetitive document screening is automatable.",1,gpt-5.4-mini,openai,0,0
3901373764,legal_services,Legal Services,2024.0,Privacy Attorney,linkedin_2024,0.08,"Privacy law role handles counseling, investigations, incident response, and litigation; legal judgment-heavy, not AI-focused or routine.",1,gpt-5.4,openai,0.12,"Privacy law work may touch data issues, but posting emphasizes legal counseling, investigations, response, and litigation, not AI or routine tasks.",1,gpt-5.4-mini,openai,0,0
3902359038,legal_services,Legal Services,2024.0,Staff Attorney - Special Education Clinic,linkedin_2024,0.01,"Legal advocacy, counseling, hearings, and litigation are human-intensive; no AI, ML, or data-science duties mentioned.",1,gpt-5.4,openai,0.08,"Legal advocacy role; no AI/ML or data-science work mentioned. Tasks are judgment-heavy, client-facing, and case-specific, limiting automation.",1,gpt-5.4-mini,openai,0,0
3906099108,legal_services,Legal Services,2024.0,Attorney,linkedin_2024,0.01,"Attorney role description mentions legal practice and firm administration, not AI; core work likely varied, judgment-heavy, and nonroutine.",1,gpt-5.4,openai,0.08,"Standard attorney role; no AI, data science, or highly routine machine-executable tasks described.",1,gpt-5.4-mini,openai,0,0
3901617896,legal_services,Legal Services,2024.0,Immigration Attorney,linkedin_2024,0.01,"Legal advocacy, writing, and client counseling dominate; no AI/data duties mentioned, and core work requires human judgment.",1,gpt-5.4,openai,0.08,"Immigration law role shows no AI work; tasks are writing, client interaction, and legal judgment, only partly routine.",1,gpt-5.4-mini,openai,0,0
3902877546,legal_services,Legal Services,2024.0,Litigation Paralegal,linkedin_2024,0.02,"Discovery-response paralegal work is document-heavy and repetitive; posting mentions no AI, ML, or data-science duties.",1,gpt-5.4,openai,0.72,No AI/ML work mentioned; repetitive discovery-response tasks suggest substantial automation potential.,1,gpt-5.4-mini,openai,0,1
3902879432,legal_services,Legal Services,2024.0,System Administrator,linkedin_2024,0.06,"Systems administration in Windows/Azure; no AI/ML duties. Troubleshooting, migrations, and access management are varied, judgment-heavy tasks.",1,gpt-5.4,openai,0.34,"No AI/ML work mentioned; mostly standard system administration, though troubleshooting and migrations require human judgment.",1,gpt-5.4-mini,openai,0,0
3887496807,legal_services,Legal Services,2024.0,Environmental Attorney,linkedin_2024,0.02,"Environmental legal practice involves specialized judgment, advocacy, and compliance work; posting mentions no AI, ML, or data-science tasks.",1,gpt-5.4,openai,0.12,"Environmental law role; no AI/ML or data-science duties mentioned. Some routine legal work is automatable, but core advocacy and judgment remain human.",1,gpt-5.4-mini,openai,0,0
3906093759,legal_services,Legal Services,2024.0,Attorney,linkedin_2024,0.02,"Litigation attorney role emphasizes legal analysis, writing, communication, and caseload management; no AI/data-science duties, limited routine automatable work.",1,gpt-5.4,openai,0.12,"Traditional litigation attorney role; no AI/ML mention. Some research and drafting are automatable, but core legal judgment is not.",1,gpt-5.4-mini,openai,0,0
3895541497,legal_services,Legal Services,2024.0,Front Desk Receptionist/Legal Assistant,linkedin_2024,0.01,"Administrative reception and document handling use standard office software, not AI; many routine tasks are readily automatable.",1,gpt-5.4,openai,0.72,"No AI/ML work mentioned; duties are routine reception, communication, mail handling, and document scanning.",1,gpt-5.4-mini,openai,0,1
3905289163,legal_services,Legal Services,2024.0,Office Manager,linkedin_2024,0.03,"Administrative office coordination; mentions software maintenance, not AI. Many routine tasks, but facilities/events require human presence.",1,gpt-5.4,openai,0.62,"No AI/ML work mentioned; mostly scheduling, email, file organization, procurement, and routine office coordination.",1,gpt-5.4-mini,openai,0,1
3898168151,legal_services,Legal Services,2024.0,Associate Attorney - Estate Planning and Probate,linkedin_2024,0.01,"Legal advisory, estate planning, and probate work require judgment; posting mentions no AI or data-science duties.",1,gpt-5.4,openai,0.18,Estate planning and probate law; no AI work mentioned. Some routine document and advisory tasks may be partially automatable.,1,gpt-5.4-mini,openai,0,0
3884912798,legal_services,Legal Services,2024.0,Corporate Litigation Paralegal (In-House),linkedin_2024,0.08,"Legal support uses eDiscovery/document software, not AI-specific; many document-management tasks are structured but require legal judgment.",1,gpt-5.4,openai,0.42,"Legal paralegal work uses software and eDiscovery, but posting mentions no AI/ML; document review and docketing are moderately automatable.",1,gpt-5.4-mini,openai,0,0
3905298209,legal_services,Legal Services,2024.0,Transportation Attorney,linkedin_2024,0.03,"Transportation litigation attorney role; legal advocacy and judgment dominate. Mentions ECM data, but no AI/ML work.",1,gpt-5.4,openai,0.08,"Litigation attorney role; mentions ECM/data but no AI work. Core tasks are judgment-heavy legal drafting, motions, depositions, and trial advocacy.",1,gpt-5.4-mini,openai,0,0
3906257066,legal_services,Legal Services,2024.0,Cloud Architect - Microsoft 365,linkedin_2024,0.06,"Cloud architecture, migrations, security, and stakeholder design work are technical but not AI-focused or mostly routine.",1,gpt-5.4,openai,0.18,"Microsoft 365 cloud architecture role; no AI/ML work mentioned. Mostly expert judgment and design, not routine enough to automate fully.",1,gpt-5.4-mini,openai,0,0
3904367118,legal_services,Legal Services,2024.0,Vice President of Development,linkedin_2024,0.01,"Executive fundraising leadership, strategy, relationship management, and board support; little direct AI work and low routine-task automability.",1,gpt-5.4,openai,0.08,"Fundraising leadership role; no AI/ML work described, and core tasks are strategic, relational, and judgment-based.",1,gpt-5.4-mini,openai,0,0
3904515091,legal_services,Legal Services,2024.0,Paralegal Manager,linkedin_2024,0.03,"Legal support and client coordination; no AI/data-science duties. Some drafting/research are automatable, but judgment and compliance work remain.",1,gpt-5.4,openai,0.58,"No AI work mentioned; routine legal research, drafting, recordkeeping, and status updates are moderately automatable.",1,gpt-5.4-mini,openai,0,1
3899523775,legal_services,Legal Services,2024.0,Practice Management Advisor,linkedin_2024,0.02,"Business coaching, planning, accountability, and relationship-building; no AI/data-science duties, and core work is interpersonal and nonroutine.",1,gpt-5.4,openai,0.12,"Coaching, accountability, and business planning dominate; no AI, ML, or data-science work is described.",1,gpt-5.4-mini,openai,0,0
3891273295,legal_services,Legal Services,2024.0,Associate - Corporate & Real Estate,linkedin_2024,0.01,"Corporate real estate legal work emphasizes complex drafting, negotiation, and judgment; no AI or data-science duties mentioned.",1,gpt-5.4,openai,0.18,"Traditional real estate legal work; no AI/ML mention, but some drafting and transactional tasks are partially automatable.",1,gpt-5.4-mini,openai,0,0
3884499585,legal_services,Legal Services,2024.0,Inside Sales Representative,linkedin_2024,0.04,"Sales prospecting and closing use standard software, not AI; many outreach tasks are repetitive but persuasion remains human-centered.",1,gpt-5.4,openai,0.62,"Sales role uses CRM and digital tools, but no AI/ML work; prospecting, dialing, and closing are partly automatable.",1,gpt-5.4-mini,openai,0,1
3905235945,legal_services,Legal Services,2024.0,Legal Assistant,linkedin_2024,0.02,"Administrative document prep and file organization are partly automatable; posting shows no AI, ML, or data-science work.",1,gpt-5.4,openai,0.62,"No AI/ML work mentioned; administrative document prep, filing, and client communication are partly routine and automatable.",1,gpt-5.4-mini,openai,0,1
3884934589,legal_services,Legal Services,2024.0,Government Contracts Associate,linkedin_2024,0.01,"Senior government contracts attorney role centers on complex legal judgment, litigation, negotiation, and compliance; no AI or data-science duties mentioned.",1,gpt-5.4,openai,0.08,"Government contracts law, litigation, investigations, and compliance; no AI, ML, or data-science work described.",1,gpt-5.4-mini,openai,0,0
3905333503,legal_services,Legal Services,2024.0,"Sr. Sales Executive, Digital Marketing (Hartford, CT)",linkedin_2024,0.08,"Sales role selling digital marketing solutions; little direct AI work. Core tasks require consultative selling, prospecting, relationship management.",1,gpt-5.4,openai,0.34,Sales role for web marketing; no AI/ML work mentioned. Some prospecting and consultative tasks are partly automatable.,1,gpt-5.4-mini,openai,0,0
3904710927,legal_services,Legal Services,2024.0,Practice Assistant,linkedin_2024,0.01,"Administrative legal support role; no AI/data-science duties mentioned, with many routine assistant tasks partly automatable.",1,gpt-5.4,openai,0.72,"Legal support role; no AI/ML work mentioned. Tasks likely administrative and document-heavy, making many core duties routine.",1,gpt-5.4-mini,openai,0,1
3904961071,legal_services,Legal Services,2024.0,Records Manager,linkedin_2024,0.08,"Records-management leadership using software, scanning, file transfers, and oversight; little direct AI/data-science work, moderate routine administrative content.",1,gpt-5.4,openai,0.18,"Records management with software selection; little evidence of AI/ML work, though some filing and scanning tasks are partially automatable.",1,gpt-5.4-mini,openai,0,0
3895201258,legal_services,Legal Services,2024.0,Chief Operating Officer (COO),linkedin_2024,0.03,"Executive leadership, strategy, hiring, and culture work; no AI/data-science duties and core tasks are nonroutine.",1,gpt-5.4,openai,0.12,"No AI/ML or data-science work mentioned; role is strategic, interpersonal, and operational rather than routine.",1,gpt-5.4-mini,openai,0,0
3900966378,legal_services,Legal Services,2024.0,Senior Trial Attorney,linkedin_2024,0.01,Trial litigation is human judgment-intensive; posting shows no AI/data-science duties and low routine task share.,1,gpt-5.4,openai,0.08,"Traditional litigation role; no AI/ML or data-science work mentioned, and core tasks are judgment-heavy, not routine.",1,gpt-5.4-mini,openai,0,0
