p_exposure,p_automatable,rationale,raw_ok,job_id,model,provider,construct_target
0.02,0.18,"Field sales/medical specialist role; no AI or data-science work mentioned, but some outreach tasks are partially routine.",1,3887993777,gpt-5.4-mini,openai,automatability
0.03,0.42,"Planning and forecasting role uses analytics, but no AI/ML work; many tasks are structured, though judgment and coordination limit automation.",1,3900067243,gpt-5.4-mini,openai,automatability
0.02,0.18,"Chemistry R&D internship focuses on hands-on mRNA synthesis and reactions, with no mention of AI or data science.",1,3889103917,gpt-5.4-mini,openai,automatability
0.01,0.02,"Clinical pediatrics role; no AI/ML or data-science duties mentioned, and core patient care is not routine machine-performable.",1,3888960120,gpt-5.4-mini,openai,automatability
0.01,0.02,"Manual masonry work; no AI, data, or machine-learning duties described, and tasks are physical, varied, and site-specific.",1,3904924934,gpt-5.4-mini,openai,automatability
0.02,0.18,"Sales/territory role with physician education and relationship management; no AI/ML work, but some routine outreach could be partially automated.",1,3901377683,gpt-5.4-mini,openai,automatability
0.08,0.12,"Device development and manufacturing transfer role; mentions design controls and risk management, not AI or routine clerical work.",1,3904369445,gpt-5.4-mini,openai,automatability
0.02,0.78,"No AI/ML work mentioned; duties are scheduling, data entry, filing, tracking, and status updates.",1,3904404712,gpt-5.4-mini,openai,automatability
0.03,0.18,No AI/ML work described; strategic account leadership and pricing analysis are partly routine but heavily relationship-driven.,1,3904396164,gpt-5.4-mini,openai,automatability
0.03,0.62,"LMS support role with troubleshooting and assignments; no AI/ML work mentioned, but many routine system-support tasks are automatable.",1,3904393150,gpt-5.4-mini,openai,automatability
0.03,0.18,"Maintenance craftsperson role; posting emphasizes mechanical upkeep, not AI/ML, and tasks appear partly routine but hands-on.",1,3884808843,gpt-5.4-mini,openai,automatability
0.03,0.12,"Medical affairs leadership role; mentions data analysis and metrics, but no AI/ML work and substantial human coaching, strategy, and management.",1,3887478696,gpt-5.4-mini,openai,automatability
0.03,0.12,"Managerial manufacturing support role; no AI/ML mention, mostly coordination, coaching, and technical oversight rather than routine automatable work.",1,3888961948,gpt-5.4-mini,openai,automatability
0.03,0.12,"No AI/ML/data-science duties mentioned; mostly hands-on equipment support, troubleshooting, and process engineering with some routine documentation.",1,3905307834,gpt-5.4-mini,openai,automatability
0.02,0.08,"No AI/ML work mentioned; role is specialized safety judgment, compliance, and cross-functional oversight, not routine machine-executable tasks.",1,3903499738,gpt-5.4-mini,openai,automatability
0.03,0.18,"Sales/education role with clinical messaging; no AI/ML or data-science work described, and core tasks are partly routine but relationship-based.",1,3902737513,gpt-5.4-mini,openai,automatability
0.08,0.12,"Cell biology and assay development dominate; no explicit AI/ML work, and tasks require experimental judgment rather than routine automation.",1,3904370319,gpt-5.4-mini,openai,automatability
0.08,0.34,"No AI/ML duties mentioned; role centers on supervisory billing, collections, and data analysis with some routine administrative work.",1,3903849115,gpt-5.4-mini,openai,automatability
0.03,0.18,"No AI/ML work described; mostly hands-on cleanroom manufacturing, though some records and data entry are routine.",1,3898161353,gpt-5.4-mini,openai,automatability
0.02,0.72,"Standard customer service role; no AI/ML work mentioned, and tasks appear largely routine, scripted, and repetitive.",1,3898178195,gpt-5.4-mini,openai,automatability
0.08,0.18,"No AI/ML work mentioned; experimental, troubleshooting, and customer-facing R&D tasks are only partly automatable.",1,3901957268,gpt-5.4-mini,openai,automatability
0.03,0.72,"Business development and proposal coordination; no AI/ML work mentioned, and tasks are largely routine outreach and reporting.",1,3889701647,gpt-5.4-mini,openai,automatability
0.03,0.18,"Metrology and compliance work appears engineering-focused, with no mention of AI/ML; some coordination and measurement tasks may be partially automatable.",1,3900939976,gpt-5.4-mini,openai,automatability
0.02,0.62,"No AI/ML work mentioned; tasks are structured cost analysis, reporting, reconciliations, and variance explanations, which are partly automatable.",1,3898166635,gpt-5.4-mini,openai,automatability
0.03,0.12,"Engineering sales/application role; posting emphasizes equipment systems and customer support, with no AI/ML or highly routine clerical work.",1,3905301113,gpt-5.4-mini,openai,automatability
0.01,0.18,"Retail customer service role with sales, stocking, mixing, and delivery tasks; no AI or data-science work mentioned.",1,3904392027,gpt-5.4-mini,openai,automatability
0.08,0.12,"Sales leadership role in medical imaging; no AI/ML work described, and core tasks are relationship and management oriented.",1,3905692786,gpt-5.4-mini,openai,automatability
0.08,0.34,"Lean manufacturing and data analysis role; no explicit AI/ML, but some routine metric tracking and process optimization.",1,3889717206,gpt-5.4-mini,openai,automatability
0.02,0.55,"No AI/ML work mentioned; accounting/reporting is structured and partly automatable, though judgment and cross-functional decisions remain.",1,3902352352,gpt-5.4-mini,openai,automatability
0.02,0.35,"No AI/ML work described; mostly routine screening, records, phones, and vital-sign collection, though human interaction limits full automation.",1,3886455016,gpt-5.4-mini,openai,automatability
0.03,0.72,"No AI/ML work described; mostly routine production, equipment operation, and procedure-following with some automated testing.",1,3884899672,gpt-5.4-mini,openai,automatability
0.05,0.12,"Sales/account management role; no AI/ML or data-science work described, and core tasks require relationship-building and strategic selling.",1,3884987820,gpt-5.4-mini,openai,automatability
0.02,0.12,"Pure sales territory role; no AI/ML work mentioned. Some routine outreach, but relationship selling limits automation.",1,3906223746,gpt-5.4-mini,openai,automatability
0.02,0.78,"Packaging/material handling role; no AI or data-science duties mentioned, and tasks appear largely routine and repetitive.",1,3905842445,gpt-5.4-mini,openai,automatability
0.03,0.12,"General lab researcher role; no AI/ML mentioned. Some documentation and analysis are routine, but experiments require human judgment.",1,3902953437,gpt-5.4-mini,openai,automatability
0.03,0.08,"No AI/ML work mentioned; role centers on regulatory clinical operations, compliance, coordination, and judgment-heavy protocol management.",1,3904361977,gpt-5.4-mini,openai,automatability
0.18,0.42,"Statistical programming and data analysis suggest some analytics work, but posting emphasizes SOP-driven clinical programming rather than AI/ML.",1,3905205314,gpt-5.4-mini,openai,automatability
0.02,0.55,"Finance planning role with budgeting and forecasting; no AI/ML work mentioned, but many tasks are structured and spreadsheet-driven.",1,3903822971,gpt-5.4-mini,openai,automatability
0.03,0.62,"Administrative logistics role with Excel/SAP reporting; no AI work, but many routine clerical and inventory tasks are automatable.",1,3905256262,gpt-5.4-mini,openai,automatability
0.02,0.18,"No AI/ML work mentioned; mostly coordination, training, documentation, and oversight with some routine scheduling.",1,3903823974,gpt-5.4-mini,openai,automatability
0.08,0.22,"Product management role with roadmap, stakeholder, and backlog work; no explicit AI/ML duties, but some routine coordination is partially automatable.",1,3888800711,gpt-5.4-mini,openai,automatability
0.02,0.18,"Sales/account management role; posting emphasizes diagnostics products, not AI/ML work. Some routine outreach could be automated.",1,3891807167,gpt-5.4-mini,openai,automatability
0.18,0.12,"Mostly wet-lab synthetic chemistry; only minor data-driven drug design and in silico tools, with substantial human judgment and experimentation.",1,3906235373,gpt-5.4-mini,openai,automatability
0.03,0.12,"Lab scientist role uses assays and SOP-driven experiments; no AI/ML mention, but some routine data review and protocol work.",1,3887476076,gpt-5.4-mini,openai,automatability
0.03,0.72,"No AI/ML work mentioned; mostly routine coordination, invoicing, records, scheduling, and standardized customer communication.",1,3905336558,gpt-5.4-mini,openai,automatability
0.03,0.12,"Plant engineering, safety, KPI monitoring, training, and process troubleshooting; no AI/ML work, but some routine documentation and tracking.",1,3901626059,gpt-5.4-mini,openai,automatability
0.02,0.42,"No AI/ML work mentioned; mostly routine documentation review and compliance checks, partly automatable.",1,3905267597,gpt-5.4-mini,openai,automatability
0.03,0.72,"No AI/ML work described; tasks are invoice tracking, reconciliations, reminders, and dispute follow-up, mostly routine and system-based.",1,3903844633,gpt-5.4-mini,openai,automatability
0.08,0.18,"Facilities/reliability engineering with commissioning, design reviews, and GMP documentation; no AI/ML or data-science work described.",1,3901960838,gpt-5.4-mini,openai,automatability
0.18,0.22,"Mostly hands-on maintenance; some PLC, ladder logic, and electronic tracking indicate limited AI/data exposure and partial automation potential.",1,3899532697,gpt-5.4-mini,openai,automatability
0.03,0.42,"Finance partnering and forecasting; no AI/ML work mentioned. Reporting, budgeting, and quote review are partly routine and software-assisted.",1,3894560343,gpt-5.4-mini,openai,automatability
0.02,0.72,"No AI/ML work mentioned; tasks are routine tax compliance, reconciliation, reporting, and calendar-driven filing.",1,3905300311,gpt-5.4-mini,openai,automatability
0.01,0.18,"Analytical chemistry lab lead; no AI/ML mentioned. Work is hands-on testing, documentation, and validation, only partly automatable.",1,3886462219,gpt-5.4-mini,openai,automatability
0.03,0.72,"No AI/ML work described; tasks are standardized inventory, reporting, and lab support with heavy system-based routine processing.",1,3901985461,gpt-5.4-mini,openai,automatability
0.08,0.18,"Cybersecurity leadership role; mentions frameworks, incident response, and training, but no AI/ML or highly routine core tasks.",1,3886483141,gpt-5.4-mini,openai,automatability
0.02,0.18,"No AI/ML work described; mostly human patient education, coordination, and individualized communication, though some routine admin is automatable.",1,3906253177,gpt-5.4-mini,openai,automatability
0.03,0.12,"Clinical operations management; no AI/ML work mentioned. Coordination-heavy, but some scheduling/reporting tasks are partially automatable.",1,3887714530,gpt-5.4-mini,openai,automatability
0.02,0.78,"No AI/ML work mentioned; duties are repetitive production, monitoring, logging, and equipment operation.",1,3885865461,gpt-5.4-mini,openai,automatability
0.03,0.18,Engineering project management is coordination-heavy; posting shows no AI/ML work and only limited routine task automation.,1,3887482162,gpt-5.4-mini,openai,automatability
0.03,0.42,"No AI/ML work mentioned; design and marketing assets are partly routine, but require creativity, coordination, and user testing.",1,3906224551,gpt-5.4-mini,openai,automatability
