p_exposure,p_automatable,rationale,raw_ok,job_id,model
0.01,0.32,Pure outside insurance sales; no AI/ML or data work mentioned. Some routine sales/admin tasks are partially automatable.,1,1c9b3cb9a1b3,gpt-5.4-mini
0.08,0.55,"Investor relations and reporting work; little AI/ML use, but many drafting, monitoring, and coordination tasks are routine.",1,ed47d4f1ba4f,gpt-5.4-mini
0.02,0.12,"Pure CDL truck driving role; no AI/ML work mentioned, and driving is only partly automatable today.",1,b7734d5433f0,gpt-5.4-mini
0.01,0.32,Benefits administration role; no AI/ML work mentioned. Some routine compliance and plan management may be partially automatable.,1,1756a4a85767,gpt-5.4-mini
0.02,0.45,"No AI/ML mention; underwriting support is administrative and somewhat routine, but requires judgment on renewals.",1,6b5423551d28,gpt-5.4-mini
0.02,0.35,"Commercial insurance underwriting, relationship-heavy and no AI/ML or data-science work mentioned.",1,8c2519dec99b,gpt-5.4-mini
0.03,0.42,"No AI/ML work described; mainly structured financial analysis and standardized underwriting tasks, partly software-assisted.",1,72406ebf80e3,gpt-5.4-mini
0.02,0.18,"Accounting/advisory firm overview; no evidence of AI/ML work, and core tasks likely professional rather than routine.",1,334bdf9435b0,gpt-5.4-mini
0.05,0.2,"Senior underwriting leadership; strategy, portfolio oversight, and compliance. No explicit AI, data science, or highly routine clerical tasks.",1,fa17c2f8a3a3,gpt-5.4-mini
0.95,0.18,"Governance role centers on AI/privacy compliance and collaboration, not routine production work.",1,21c26f08c82d,gpt-5.4-mini
0.03,0.42,Client services/customer success role; no AI or data science mentioned. Some routine support tasks may be partially automatable.,1,e3ea6ab20dd2,gpt-5.4-mini
0.03,0.12,"Compliance leadership role; no AI/ML work mentioned. Tasks are strategic, cross-functional, and audit-oriented, limiting automation.",1,c0e4b13ecadf,gpt-5.4-mini
0.03,0.2,"Traditional market-facing underwriting; no AI/ML work mentioned. Some routine evaluation exists, but relationship and judgment demands limit automation.",1,9e593131175e,gpt-5.4-mini
0.02,0.12,"Pure sales/account management role; no AI, data science, or automation-specific duties described.",1,4ca9a0786c12,gpt-5.4-mini
0.15,0.22,"Senior actuary role; pricing may use quantitative models, but posting emphasizes leadership, governance, and cross-functional management.",1,49006e06ea4c,gpt-5.4-mini
0.22,0.15,"Posting emphasizes company AI/ML, but role details are absent; likely business-facing, not technical or highly routinized.",1,9b0898978eb8,gpt-5.4-mini
0.03,0.18,"Posting is generic underwriter role; no AI/ML work mentioned, and underwriting includes some routine, but not fully automatable.",1,1e98dc1ca11e,gpt-5.4-mini
0.03,0.52,"General lab sample prep role; no AI/ML mention. Many tasks seem procedural and routine, though some hands-on judgment remains.",1,1223d7d5639f,gpt-5.4-mini
0.18,0.22,"Mentions analytics and automation broadly, but no clear AI/ML work; consulting role has human judgment and training components.",1,f97dba89a338,gpt-5.4-mini
0.02,0.45,"Administrative healthcare management; no AI, ML, or data-science duties mentioned. Many coordination tasks are routine but involve human oversight.",1,df7ec489324f,gpt-5.4-mini
0.03,0.22,Pure accounting/business management role; no AI or data-science work mentioned. Some routine bookkeeping is software-automatable.,1,f72ff7338807,gpt-5.4-mini
0.01,0.2,"Security compliance role; no AI/ML work mentioned. Some repetitive rule-based documentation and auditing, but substantial judgment remains.",1,9db33e78aacf,gpt-5.4-mini
0.01,0.78,"Retail cashier/sales work with customer service and routine transactions; no AI, ML, or data-science duties described.",1,b6de6b535460,gpt-5.4-mini
0.02,0.34,"No AI/ML or data-science work mentioned; shift management has some routine monitoring, but leadership and coordination limit automation.",1,aa116403f1b2,gpt-5.4-mini
0.02,0.72,"No AI/ML work described; repetitive document review, calculations, and file processing are highly automatable.",1,911a2f70cbda,gpt-5.4-mini
0.01,0.48,"Pure sales role with relationship-building; little evidence of AI/ML work, but some routine insurance sales tasks are partly automatable.",1,cba76f16d8df,gpt-5.4-mini
0.23,0.62,"Posting emphasizes SAP, SQL, Excel, configurator/data analysis; little direct AI/ML work, but tasks seem fairly routine and structured.",1,3c2ba0dd928c,gpt-5.4-mini
0.03,0.18,"Traditional credit underwriting and portfolio management; no mention of AI, ML, analytics tooling, or model building.",1,f2914758bc94,gpt-5.4-mini
0.04,0.08,"Insurance account executive focused on risk assessment and sales; no AI/ML or data-science work mentioned, and tasks are relationship-driven.",1,62bad2b79998,gpt-5.4-mini
0.02,0.68,"Financial analyst benefits work appears non-AI and mostly routine reporting, analysis, and support tasks.",1,5183862817f2,gpt-5.4-mini
0.05,0.25,"Posting is mostly a recruiter/talent-network notice; no evidence the role uses AI, and investigative screening has some repetitive steps.",1,2c8beeac2d6e,gpt-5.4-mini
0.08,0.72,"Role is standard real estate sales; posting mentions lead generation and technology, not AI work. Core tasks appear repetitive and computer-assisted.",1,682f8b9f74ba,gpt-5.4-mini
0.01,0.12,"Clinical rehabilitation work with documentation and scheduling; no AI/ML duties. Core care tasks are individualized, not highly routine.",1,2c2a88a53486,gpt-5.4-mini
0.18,0.55,"Uses financial modeling and analysis, but no AI/ML work; underwriting and monitoring involve some routine, partly automatable tasks.",1,dae01e60abd0,gpt-5.4-mini
0.01,0.35,"Sales/networking mortgage role; no AI or data-science work mentioned, but some routine lead-generation tasks are partially automatable.",1,7562ff7d19bd,gpt-5.4-mini
0.0,0.35,Animal care and facility work; no AI/ML or data tasks. Some routine physical tasks are partially automatable.,1,78e7f2d2e5e4,gpt-5.4-mini
0.08,0.12,"Relationship-driven insurance sales/underwriting; no evidence of AI or data-science work, and tasks are not highly routine.",1,f574e0929dd4,gpt-5.4-mini
0.05,0.18,"Risk and compliance role; no AI/ML work mentioned. Some procedures may be standardized, but judgment and regulatory oversight limit automation.",1,0c11860aebca,gpt-5.4-mini
0.02,0.68,"Pure underwriting/relationship role; no AI, ML, or data-science work mentioned. Core tasks appear standardized and rules-based.",1,ab231a8b192c,gpt-5.4-mini
0.03,0.28,"Client-facing benefits consulting; no AI/ML work described. Some routine account/plan administration, but negotiation and advising limit automation.",1,ee5d38e897ba,gpt-5.4-mini
0.08,0.62,"Mortgage servicing operations role; mentions analytics company, but posting centers on repetitive boarding, de-boarding, and transfer processes.",1,d291afb23e1a,gpt-5.4-mini
0.03,0.72,"No AI/ML work mentioned; high-volume, repetitive case triage and document review look highly automatable.",1,1aa563321188,gpt-5.4-mini
0.02,0.18,"Social-service career coaching role; little AI/data work, though some coordination tasks may be partially automated.",1,c2182bae62cb,gpt-5.4-mini
0.02,0.18,"Wealth management and client advisory role; no indication of AI/ML work, and tasks appear judgment-heavy, not highly routine.",1,8a37972f41f0,gpt-5.4-mini
0.01,0.74,"Administrative patient services work; no AI/ML mentioned, but routine calls, scanning, indexing, and scheduling are highly automatable.",1,009f29d15058,gpt-5.4-mini
0.02,0.25,Posting is generic relationship/support work; no AI/ML/data-science mentions and only moderately routine customer interaction.,1,37299c9f4a07,gpt-5.4-mini
0.03,0.22,Risk consulting/safety management role; no AI or data-science duties mentioned. Some reporting and advisory work is partly automatable.,1,7082edb64865,gpt-5.4-mini
0.02,0.32,"Safety specialist role shows no AI/ML work; tasks seem moderately repetitive, documentation-heavy, and rule-based.",1,5078aaec12fb,gpt-5.4-mini
0.01,0.78,"Pure retail merchandising and inventory support; no AI/ML mentioned. Tasks are largely routine, physical, and procedural.",1,bac3db5b4c77,gpt-5.4-mini
0.05,0.72,"Loan servicing and compliance work is mostly routine, with no evidence of AI, ML, or data-science responsibilities.",1,9e1efa688ce9,gpt-5.4-mini
0.04,0.18,"Building controls technician; mentions automation systems, but no AI/ML work and tasks appear mostly hands-on technical.",1,7a3a958c1985,gpt-5.4-mini
0.05,0.35,"Posting is for a financial analyst role; no AI/ML work described, but some analysis/reporting tasks may be partially automated.",1,81c1c60f9d69,gpt-5.4-mini
0.02,0.18,Insurance account management; no AI/ML duties mentioned. Some administrative client work could be partially automated.,1,a37b08fa3f09,gpt-5.4-mini
0.08,0.46,Finance tracking and budgeting role; mentions IT but no AI/ML work. Tasks appear spreadsheet-based and moderately routine.,1,0c379ccfdf7d,gpt-5.4-mini
0.03,0.62,"Financial structuring role with legal-document analysis; no AI/ML work mentioned, but many tasks seem document- and process-driven.",1,05d55ece6348,gpt-5.4-mini
0.08,0.44,"Workday HR support and process optimization; little evidence of AI/ML work, but some repetitive system support tasks are automatable.",1,945b42207438,gpt-5.4-mini
0.02,0.18,"Transit project management role; no AI/ML work mentioned. Mostly coordination, scheduling, compliance, and stakeholder management, only partly automatable.",1,bf545796a35e,gpt-5.4-mini
0.12,0.4,"Standard financial analysis role; mentions basic automation, but no AI/ML work. Reporting tasks are somewhat automatable.",1,004d9b02ae3f,gpt-5.4-mini
0.02,0.14,"Posting is for CFO/management, with no AI, ML, or data-science duties; core work is managerial and some tasks are process-driven.",1,864df0ae8ef6,gpt-5.4-mini
0.01,0.63,No AI/ML work mentioned; sales support and customer contact are partly routine but still relationship-driven.,1,ef57eda997ad,gpt-5.4-mini
0.02,0.65,"Insurance benefits consultant role; no AI or data-science work mentioned, and much of the work appears routine sales/consulting.",1,86a8bf25cfe2,gpt-5.4-mini
0.03,0.18,"Posting lacks any AI, ML, or data-science duties; mostly generic automotive/administrative role with some routine, potentially automatable tasks.",1,6c31cc682517,gpt-5.4-mini
0.02,0.18,"Clinical veterinary technician work; no AI/ML or data-science duties mentioned. Tasks are hands-on, varied, and judgment-heavy, limiting automation.",1,464ef62ed16b,gpt-5.4-mini
0.96,0.18,"Directly reviews AI-generated finance tasks; work is expert judgment, not routine enough to be easily automated.",1,e2c5e6b89126,gpt-5.4-mini
0.02,0.1,"Legal/construction contracts and governance work; only generic AI mention, no direct ML/data-science duties.",1,e5093a510090,gpt-5.4-mini
0.09,0.22,"Credit risk analysis, stress testing, and judgment-driven portfolio oversight; no explicit AI/ML or highly routine clerical work.",1,ce565a3aaf59,gpt-5.4-mini
0.08,0.25,"Client/account management and marketing leadership dominate; no clear AI, ML, or data-science work, but some tasks are moderately routinizable.",1,9276dcdba156,gpt-5.4-mini
0.02,0.03,"Clinical women’s health care role; no mention of AI, data, or repetitive machine-executable tasks.",1,e6e6274fa90f,gpt-5.4-mini
0.03,0.34,"Policy analyst role; no AI/ML work mentioned. Some strategic/process tasks, but likely partly routine and document-heavy.",1,7e71e037f691,gpt-5.4-mini
0.02,0.27,"Underwriting is relationship- and judgment-heavy; no AI, ML, or data-science work is mentioned.",1,edff74c23814,gpt-5.4-mini
0.02,0.78,"Finance analyst role uses budgeting/reporting, not AI/ML; tasks are structured, repetitive, and spreadsheet-driven.",1,bae7f6284aa4,gpt-5.4-mini
0.02,0.18,"No AI/ML duties mentioned; benefits specialist work appears mostly human-facing, procedural, and moderately routine.",1,3b7e547fe1ac,gpt-5.4-mini
0.02,0.78,"No AI/ML or data-science work mentioned; posting emphasizes relationship management, premium growth, retention, and routine agency-facing tasks.",1,acca0cd8c420,gpt-5.4-mini
0.05,0.12,"Clinical provider role; posting mentions remote monitoring but no AI/ML or data-science work, and tasks are largely hands-on patient care.",1,5c48c108a60b,gpt-5.4-mini
0.06,0.18,"Banking role description emphasizes relationship, operations, and service; no AI/ML duties are mentioned, and core work seems partly routine.",1,38a896a95372,gpt-5.4-mini
0.05,0.22,"Fraud investigation and team management; mentions investigative tools, but no AI/ML or data-science work.",1,40ab10cead89,gpt-5.4-mini
0.02,0.58,"Purely operational retail support; no AI/ML work mentioned, but repetitive execution and coverage tasks are moderately automatable.",1,7c62a0272fc7,gpt-5.4-mini
0.08,0.22,"Actuarial financial analysis role; no explicit AI/ML work. Some analysis is structured, but client-facing judgment limits automation.",1,bcc9b99a1f90,gpt-5.4-mini
0.02,0.28,"Role is traditional underwriting and broker relations; little AI/ML work, though some routine risk assessment is partially automatable.",1,7af0e226da6f,gpt-5.4-mini
